,case:concept:name,concept:name,time:enabled,start_timestamp,time:timestamp,org:resource
503,case[100],D,2026-04-24 08:15:00.583000+00:00,2026-04-24 08:15:00.583000+00:00,2026-04-24 08:20:00.583000+00:00,Default resource profile 1_503
504,case[100],E,2026-04-24 08:20:00.583000+00:00,2026-04-24 08:20:00.583000+00:00,2026-04-24 08:25:00.583000+00:00,Default resource profile 1_504
505,case[101],A,2026-04-24 08:22:14.776835+00:00,2026-04-24 08:22:14.776835+00:00,2026-04-24 08:27:14.776835+00:00,Default resource profile 1_505
506,case[101],B,2026-04-24 08:27:14.776835+00:00,2026-04-24 08:27:14.776835+00:00,2026-04-24 08:32:14.776835+00:00,Default resource profile 1_506
507,case[101],C,2026-04-24 08:32:14.776835+00:00,2026-04-24 08:32:14.776835+00:00,2026-04-24 08:37:14.776835+00:00,Default resource profile 1_507
508,case[101],D,2026-04-24 08:37:14.776835+00:00,2026-04-24 08:37:14.776835+00:00,2026-04-24 08:42:14.776835+00:00,Default resource profile 1_508
509,case[101],E,2026-04-24 08:42:14.776835+00:00,2026-04-24 08:42:14.776835+00:00,2026-04-24 08:47:14.776835+00:00,Default resource profile 1_509
510,case[102],A,2026-04-24 08:52:04.047648+00:00,2026-04-24 08:52:04.047648+00:00,2026-04-24 08:57:04.047648+00:00,Default resource profile 1_510
511,case[102],B,2026-04-24 08:57:04.047648+00:00,2026-04-24 08:57:04.047648+00:00,2026-04-24 09:02:04.047648+00:00,Default resource profile 1_511
512,case[103],A,2026-04-24 09:01:45.615298+00:00,2026-04-24 09:01:45.615298+00:00,2026-04-24 09:06:45.615298+00:00,Default resource profile 1_512
513,case[102],C,2026-04-24 09:02:04.047648+00:00,2026-04-24 09:02:04.047648+00:00,2026-04-24 09:07:04.047648+00:00,Default resource profile 1_513
514,case[104],A,2026-04-24 09:05:24.380359+00:00,2026-04-24 09:05:24.380359+00:00,2026-04-24 09:10:24.380359+00:00,Default resource profile 1_514
515,case[103],B,2026-04-24 09:06:45.615298+00:00,2026-04-24 09:06:45.615298+00:00,2026-04-24 09:11:45.615298+00:00,Default resource profile 1_515
516,case[102],D,2026-04-24 09:07:04.047648+00:00,2026-04-24 09:07:04.047648+00:00,2026-04-24 09:12:04.047648+00:00,Default resource profile 1_516
517,case[104],B,2026-04-24 09:10:24.380359+00:00,2026-04-24 09:10:24.380359+00:00,2026-04-24 09:15:24.380359+00:00,Default resource profile 1_517
518,case[103],C,2026-04-24 09:11:45.615298+00:00,2026-04-24 09:11:45.615298+00:00,2026-04-24 09:16:45.615298+00:00,Default resource profile 1_518
519,case[102],E,2026-04-24 09:12:04.047648+00:00,2026-04-24 09:12:04.047648+00:00,2026-04-24 09:17:04.047648+00:00,Default resource profile 1_519
520,case[104],C,2026-04-24 09:15:24.380359+00:00,2026-04-24 09:15:24.380359+00:00,2026-04-24 09:20:24.380359+00:00,Default resource profile 1_520
521,case[103],D,2026-04-24 09:16:45.615298+00:00,2026-04-24 09:16:45.615298+00:00,2026-04-24 09:21:45.615298+00:00,Default resource profile 1_521
522,case[104],D,2026-04-24 09:20:24.380359+00:00,2026-04-24 09:20:24.380359+00:00,2026-04-24 09:25:24.380359+00:00,Default resource profile 1_522
523,case[103],E,2026-04-24 09:21:45.615298+00:00,2026-04-24 09:21:45.615298+00:00,2026-04-24 09:26:45.615298+00:00,Default resource profile 1_523
524,case[104],E,2026-04-24 09:25:24.380359+00:00,2026-04-24 09:25:24.380359+00:00,2026-04-24 09:30:24.380359+00:00,Default resource profile 1_524
525,case[105],A,2026-04-24 09:33:24.559074+00:00,2026-04-24 09:33:24.559074+00:00,2026-04-24 09:38:24.559074+00:00,Default resource profile 1_525
526,case[105],B,2026-04-24 09:38:24.559074+00:00,2026-04-24 09:38:24.559074+00:00,2026-04-24 09:43:24.559074+00:00,Default resource profile 1_526
527,case[105],C,2026-04-24 09:43:24.559074+00:00,2026-04-24 09:43:24.559074+00:00,2026-04-24 09:48:24.559074+00:00,Default resource profile 1_527
528,case[105],D,2026-04-24 09:48:24.559074+00:00,2026-04-24 09:48:24.559074+00:00,2026-04-24 09:53:24.559074+00:00,Default resource profile 1_528
529,case[105],E,2026-04-24 09:53:24.559074+00:00,2026-04-24 09:53:24.559074+00:00,2026-04-24 09:58:24.559074+00:00,Default resource profile 1_529
530,case[106],A,2026-04-24 10:08:38.510916+00:00,2026-04-24 10:08:38.510916+00:00,2026-04-24 10:13:38.510916+00:00,Default resource profile 1_530
531,case[106],B,2026-04-24 10:13:38.510916+00:00,2026-04-24 10:13:38.510916+00:00,2026-04-24 10:18:38.510916+00:00,Default resource profile 1_531
532,case[106],C,2026-04-24 10:18:38.510916+00:00,2026-04-24 10:18:38.510916+00:00,2026-04-24 10:23:38.510916+00:00,Default resource profile 1_532
533,case[106],D,2026-04-24 10:23:38.510916+00:00,2026-04-24 10:23:38.510916+00:00,2026-04-24 10:28:38.510916+00:00,Default resource profile 1_533
534,case[106],E,2026-04-24 10:28:38.510916+00:00,2026-04-24 10:28:38.510916+00:00,2026-04-24 10:33:38.510916+00:00,Default resource profile 1_534
535,case[107],A,2026-04-24 10:44:59.477199+00:00,2026-04-24 10:44:59.477199+00:00,2026-04-24 10:49:59.477199+00:00,Default resource profile 1_535
536,case[107],B,2026-04-24 10:49:59.477199+00:00,2026-04-24 10:49:59.477199+00:00,2026-04-24 10:54:59.477199+00:00,Default resource profile 1_536
537,case[107],C,2026-04-24 10:54:59.477199+00:00,2026-04-24 10:54:59.477199+00:00,2026-04-24 10:59:59.477199+00:00,Default resource profile 1_537
538,case[107],D,2026-04-24 10:59:59.477199+00:00,2026-04-24 10:59:59.477199+00:00,2026-04-24 11:04:59.477199+00:00,Default resource profile 1_538
539,case[107],E,2026-04-24 11:04:59.477199+00:00,2026-04-24 11:04:59.477199+00:00,2026-04-24 11:09:59.477199+00:00,Default resource profile 1_539
540,case[108],A,2026-04-24 11:26:28.383800+00:00,2026-04-24 11:26:28.383800+00:00,2026-04-24 11:31:28.383800+00:00,Default resource profile 1_540
541,case[108],B,2026-04-24 11:31:28.383800+00:00,2026-04-24 11:31:28.383800+00:00,2026-04-24 11:36:28.383800+00:00,Default resource profile 1_541
542,case[108],C,2026-04-24 11:36:28.383800+00:00,2026-04-24 11:36:28.383800+00:00,2026-04-24 11:41:28.383800+00:00,Default resource profile 1_542
543,case[108],D,2026-04-24 11:41:28.383800+00:00,2026-04-24 11:41:28.383800+00:00,2026-04-24 11:46:28.383800+00:00,Default resource profile 1_543
544,case[108],E,2026-04-24 11:46:28.383800+00:00,2026-04-24 11:46:28.383800+00:00,2026-04-24 11:51:28.383800+00:00,Default resource profile 1_544
545,case[109],A,2026-04-24 11:47:06.266464+00:00,2026-04-24 11:47:06.266464+00:00,2026-04-24 11:52:06.266464+00:00,Default resource profile 1_545
546,case[109],B,2026-04-24 11:52:06.266464+00:00,2026-04-24 11:52:06.266464+00:00,2026-04-24 11:57:06.266464+00:00,Default resource profile 1_546
547,case[109],C,2026-04-24 11:57:06.266464+00:00,2026-04-24 11:57:06.266464+00:00,2026-04-24 12:02:06.266464+00:00,Default resource profile 1_547
548,case[109],D,2026-04-24 12:02:06.266464+00:00,2026-04-24 12:02:06.266464+00:00,2026-04-24 12:07:06.266464+00:00,Default resource profile 1_548
549,case[109],E,2026-04-24 12:07:06.266464+00:00,2026-04-24 12:07:06.266464+00:00,2026-04-24 12:12:06.266464+00:00,Default resource profile 1_549
550,case[110],A,2026-04-24 12:34:52.209403+00:00,2026-04-24 12:34:52.209403+00:00,2026-04-24 12:39:52.209403+00:00,Default resource profile 1_550
551,case[110],B,2026-04-24 12:39:52.209403+00:00,2026-04-24 12:39:52.209403+00:00,2026-04-24 12:44:52.209403+00:00,Default resource profile 1_551
552,case[110],C,2026-04-24 12:44:52.209403+00:00,2026-04-24 12:44:52.209403+00:00,2026-04-24 12:49:52.209403+00:00,Default resource profile 1_552
553,case[110],D,2026-04-24 12:49:52.209403+00:00,2026-04-24 12:49:52.209403+00:00,2026-04-24 12:54:52.209403+00:00,Default resource profile 1_553
554,case[110],E,2026-04-24 12:54:52.209403+00:00,2026-04-24 12:54:52.209403+00:00,2026-04-24 12:59:52.209403+00:00,Default resource profile 1_554
555,case[111],A,2026-04-24 13:08:49.613514+00:00,2026-04-24 13:08:49.613514+00:00,2026-04-24 13:13:49.613514+00:00,Default resource profile 1_555
556,case[111],B,2026-04-24 13:13:49.613514+00:00,2026-04-24 13:13:49.613514+00:00,2026-04-24 13:18:49.613514+00:00,Default resource profile 1_556
557,case[111],C,2026-04-24 13:18:49.613514+00:00,2026-04-24 13:18:49.613514+00:00,2026-04-24 13:23:49.613514+00:00,Default resource profile 1_557
558,case[111],D,2026-04-24 13:23:49.613514+00:00,2026-04-24 13:23:49.613514+00:00,2026-04-24 13:28:49.613514+00:00,Default resource profile 1_558
559,case[111],E,2026-04-24 13:28:49.613514+00:00,2026-04-24 13:28:49.613514+00:00,2026-04-24 13:33:49.613514+00:00,Default resource profile 1_559
560,case[112],A,2026-04-24 13:51:29.704922+00:00,2026-04-24 13:51:29.704922+00:00,2026-04-24 13:56:29.704922+00:00,Default resource profile 1_560
561,case[112],B,2026-04-24 13:56:29.704922+00:00,2026-04-24 13:56:29.704922+00:00,2026-04-24 14:01:29.704922+00:00,Default resource profile 1_561
562,case[112],C,2026-04-24 14:01:29.704922+00:00,2026-04-24 14:01:29.704922+00:00,2026-04-24 14:06:29.704922+00:00,Default resource profile 1_562
563,case[113],A,2026-04-24 14:04:38.204602+00:00,2026-04-24 14:04:38.204602+00:00,2026-04-24 14:09:38.204602+00:00,Default resource profile 1_563
564,case[112],D,2026-04-24 14:06:29.704922+00:00,2026-04-24 14:06:29.704922+00:00,2026-04-24 14:11:29.704922+00:00,Default resource profile 1_564
565,case[113],B,2026-04-24 14:09:38.204602+00:00,2026-04-24 14:09:38.204602+00:00,2026-04-24 14:14:38.204602+00:00,Default resource profile 1_565
566,case[112],E,2026-04-24 14:11:29.704922+00:00,2026-04-24 14:11:29.704922+00:00,2026-04-24 14:16:29.704922+00:00,Default resource profile 1_566
567,case[113],C,2026-04-24 14:14:38.204602+00:00,2026-04-24 14:14:38.204602+00:00,2026-04-24 14:19:38.204602+00:00,Default resource profile 1_567
568,case[113],D,2026-04-24 14:19:38.204602+00:00,2026-04-24 14:19:38.204602+00:00,2026-04-24 14:24:38.204602+00:00,Default resource profile 1_568
569,case[113],E,2026-04-24 14:24:38.204602+00:00,2026-04-24 14:24:38.204602+00:00,2026-04-24 14:29:38.204602+00:00,Default resource profile 1_569
570,case[114],A,2026-04-24 14:25:35.122571+00:00,2026-04-24 14:25:35.122571+00:00,2026-04-24 14:30:35.122571+00:00,Default resource profile 1_570
571,case[114],B,2026-04-24 14:30:35.122571+00:00,2026-04-24 14:30:35.122571+00:00,2026-04-24 14:35:35.122571+00:00,Default resource profile 1_571
572,case[114],C,2026-04-24 14:35:35.122571+00:00,2026-04-24 14:35:35.122571+00:00,2026-04-24 14:40:35.122571+00:00,Default resource profile 1_572
573,case[114],D,2026-04-24 14:40:35.122571+00:00,2026-04-24 14:40:35.122571+00:00,2026-04-24 14:45:35.122571+00:00,Default resource profile 1_573
574,case[114],E,2026-04-24 14:45:35.122571+00:00,2026-04-24 14:45:35.122571+00:00,2026-04-24 14:50:35.122571+00:00,Default resource profile 1_574
575,case[115],A,2026-04-24 15:21:06.867847+00:00,2026-04-24 15:21:06.867847+00:00,2026-04-24 15:26:06.867847+00:00,Default resource profile 1_575
576,case[115],B,2026-04-24 15:26:06.867847+00:00,2026-04-24 15:26:06.867847+00:00,2026-04-24 15:31:06.867847+00:00,Default resource profile 1_576
577,case[115],C,2026-04-24 15:31:06.867847+00:00,2026-04-24 15:31:06.867847+00:00,2026-04-24 15:36:06.867847+00:00,Default resource profile 1_577
578,case[115],D,2026-04-24 15:36:06.867847+00:00,2026-04-24 15:36:06.867847+00:00,2026-04-24 15:41:06.867847+00:00,Default resource profile 1_578
579,case[116],A,2026-04-24 15:39:30.342904+00:00,2026-04-24 15:39:30.342904+00:00,2026-04-24 15:44:30.342904+00:00,Default resource profile 1_579
580,case[115],E,2026-04-24 15:41:06.867847+00:00,2026-04-24 15:41:06.867847+00:00,2026-04-24 15:46:06.867847+00:00,Default resource profile 1_580
581,case[116],B,2026-04-24 15:44:30.342904+00:00,2026-04-24 15:44:30.342904+00:00,2026-04-24 15:49:30.342904+00:00,Default resource profile 1_581
582,case[116],C,2026-04-24 15:49:30.342904+00:00,2026-04-24 15:49:30.342904+00:00,2026-04-24 15:54:30.342904+00:00,Default resource profile 1_582
583,case[116],D,2026-04-24 15:54:30.342904+00:00,2026-04-24 15:54:30.342904+00:00,2026-04-24 15:59:30.342904+00:00,Default resource profile 1_583
584,case[116],E,2026-04-24 15:59:30.342904+00:00,2026-04-24 15:59:30.342904+00:00,2026-04-24 16:04:30.342904+00:00,Default resource profile 1_584
585,case[117],A,2026-04-24 16:33:23.141992+00:00,2026-04-24 16:33:23.141992+00:00,2026-04-24 16:38:23.141992+00:00,Default resource profile 1_585
586,case[117],B,2026-04-24 16:38:23.141992+00:00,2026-04-24 16:38:23.141992+00:00,2026-04-24 16:43:23.141992+00:00,Default resource profile 1_586
587,case[117],C,2026-04-24 16:43:23.141992+00:00,2026-04-24 16:43:23.141992+00:00,2026-04-24 16:48:23.141992+00:00,Default resource profile 1_587
588,case[117],D,2026-04-24 16:48:23.141992+00:00,2026-04-24 16:48:23.141992+00:00,2026-04-24 16:53:23.141992+00:00,Default resource profile 1_588
589,case[117],E,2026-04-24 16:53:23.141992+00:00,2026-04-24 16:53:23.141992+00:00,2026-04-24 16:58:23.141992+00:00,Default resource profile 1_589
590,case[118],A,2026-04-24 17:03:03.774923+00:00,2026-04-24 17:03:03.774923+00:00,2026-04-24 17:08:03.774923+00:00,Default resource profile 1_590
591,case[118],B,2026-04-24 17:08:03.774923+00:00,2026-04-24 17:08:03.774923+00:00,2026-04-24 17:13:03.774923+00:00,Default resource profile 1_591
592,case[118],C,2026-04-24 17:13:03.774923+00:00,2026-04-24 17:13:03.774923+00:00,2026-04-24 17:18:03.774923+00:00,Default resource profile 1_592
593,case[118],D,2026-04-24 17:18:03.774923+00:00,2026-04-24 17:18:03.774923+00:00,2026-04-24 17:23:03.774923+00:00,Default resource profile 1_593
594,case[118],E,2026-04-24 17:23:03.774923+00:00,2026-04-24 17:23:03.774923+00:00,2026-04-24 17:28:03.774923+00:00,Default resource profile 1_594
595,case[119],A,2026-04-24 17:54:32.546272+00:00,2026-04-24 17:54:32.546272+00:00,2026-04-24 17:59:32.546272+00:00,Default resource profile 1_595
596,case[119],B,2026-04-24 17:59:32.546272+00:00,2026-04-24 17:59:32.546272+00:00,2026-04-24 18:04:32.546272+00:00,Default resource profile 1_596
597,case[119],C,2026-04-24 18:04:32.546272+00:00,2026-04-24 18:04:32.546272+00:00,2026-04-24 18:09:32.546272+00:00,Default resource profile 1_597
598,case[119],D,2026-04-24 18:09:32.546272+00:00,2026-04-24 18:09:32.546272+00:00,2026-04-24 18:14:32.546272+00:00,Default resource profile 1_598
599,case[119],E,2026-04-24 18:14:32.546272+00:00,2026-04-24 18:14:32.546272+00:00,2026-04-24 18:19:32.546272+00:00,Default resource profile 1_599
600,case[120],A,2026-04-27 08:00:00.583000+00:00,2026-04-27 08:00:00.583000+00:00,2026-04-27 08:05:00.583000+00:00,Default resource profile 1_600
601,case[120],B,2026-04-27 08:05:00.583000+00:00,2026-04-27 08:05:00.583000+00:00,2026-04-27 08:10:00.583000+00:00,Default resource profile 1_601
602,case[120],C,2026-04-27 08:10:00.583000+00:00,2026-04-27 08:10:00.583000+00:00,2026-04-27 08:15:00.583000+00:00,Default resource profile 1_602
603,case[120],D,2026-04-27 08:15:00.583000+00:00,2026-04-27 08:15:00.583000+00:00,2026-04-27 08:20:00.583000+00:00,Default resource profile 1_603
604,case[120],E,2026-04-27 08:20:00.583000+00:00,2026-04-27 08:20:00.583000+00:00,2026-04-27 08:25:00.583000+00:00,Default resource profile 1_604
605,case[121],A,2026-04-27 08:43:58.799728+00:00,2026-04-27 08:43:58.799728+00:00,2026-04-27 08:48:58.799728+00:00,Default resource profile 1_605
606,case[121],B,2026-04-27 08:48:58.799728+00:00,2026-04-27 08:48:58.799728+00:00,2026-04-27 08:53:58.799728+00:00,Default resource profile 1_606
607,case[121],C,2026-04-27 08:53:58.799728+00:00,2026-04-27 08:53:58.799728+00:00,2026-04-27 08:58:58.799728+00:00,Default resource profile 1_607
608,case[121],D,2026-04-27 08:58:58.799728+00:00,2026-04-27 08:58:58.799728+00:00,2026-04-27 09:03:58.799728+00:00,Default resource profile 1_608
609,case[121],E,2026-04-27 09:03:58.799728+00:00,2026-04-27 09:03:58.799728+00:00,2026-04-27 09:08:58.799728+00:00,Default resource profile 1_609
610,case[122],A,2026-04-27 09:20:37.643849+00:00,2026-04-27 09:20:37.643849+00:00,2026-04-27 09:25:37.643849+00:00,Default resource profile 1_610
611,case[122],B,2026-04-27 09:25:37.643849+00:00,2026-04-27 09:25:37.643849+00:00,2026-04-27 09:30:37.643849+00:00,Default resource profile 1_611
612,case[122],C,2026-04-27 09:30:37.643849+00:00,2026-04-27 09:30:37.643849+00:00,2026-04-27 09:35:37.643849+00:00,Default resource profile 1_612
613,case[122],D,2026-04-27 09:35:37.643849+00:00,2026-04-27 09:35:37.643849+00:00,2026-04-27 09:40:37.643849+00:00,Default resource profile 1_613
614,case[122],E,2026-04-27 09:40:37.643849+00:00,2026-04-27 09:40:37.643849+00:00,2026-04-27 09:45:37.643849+00:00,Default resource profile 1_614
615,case[123],A,2026-04-27 09:59:38.869559+00:00,2026-04-27 09:59:38.869559+00:00,2026-04-27 10:04:38.869559+00:00,Default resource profile 1_615
616,case[124],A,2026-04-27 10:00:45.123844+00:00,2026-04-27 10:00:45.123844+00:00,2026-04-27 10:05:45.123844+00:00,Default resource profile 1_616
617,case[123],B,2026-04-27 10:04:38.869559+00:00,2026-04-27 10:04:38.869559+00:00,2026-04-27 10:09:38.869559+00:00,Default resource profile 1_617
618,case[124],B,2026-04-27 10:05:45.123844+00:00,2026-04-27 10:05:45.123844+00:00,2026-04-27 10:10:45.123844+00:00,Default resource profile 1_618
619,case[123],C,2026-04-27 10:09:38.869559+00:00,2026-04-27 10:09:38.869559+00:00,2026-04-27 10:14:38.869559+00:00,Default resource profile 1_619
620,case[124],C,2026-04-27 10:10:45.123844+00:00,2026-04-27 10:10:45.123844+00:00,2026-04-27 10:15:45.123844+00:00,Default resource profile 1_620
621,case[123],D,2026-04-27 10:14:38.869559+00:00,2026-04-27 10:14:38.869559+00:00,2026-04-27 10:19:38.869559+00:00,Default resource profile 1_621
622,case[124],D,2026-04-27 10:15:45.123844+00:00,2026-04-27 10:15:45.123844+00:00,2026-04-27 10:20:45.123844+00:00,Default resource profile 1_622
623,case[123],E,2026-04-27 10:19:38.869559+00:00,2026-04-27 10:19:38.869559+00:00,2026-04-27 10:24:38.869559+00:00,Default resource profile 1_623
624,case[124],E,2026-04-27 10:20:45.123844+00:00,2026-04-27 10:20:45.123844+00:00,2026-04-27 10:25:45.123844+00:00,Default resource profile 1_624
625,case[125],A,2026-04-27 10:59:14.019305+00:00,2026-04-27 10:59:14.019305+00:00,2026-04-27 11:04:14.019305+00:00,Default resource profile 1_625
626,case[125],B,2026-04-27 11:04:14.019305+00:00,2026-04-27 11:04:14.019305+00:00,2026-04-27 11:09:14.019305+00:00,Default resource profile 1_626
627,case[125],C,2026-04-27 11:09:14.019305+00:00,2026-04-27 11:09:14.019305+00:00,2026-04-27 11:14:14.019305+00:00,Default resource profile 1_627
628,case[125],D,2026-04-27 11:14:14.019305+00:00,2026-04-27 11:14:14.019305+00:00,2026-04-27 11:19:14.019305+00:00,Default resource profile 1_628
629,case[125],E,2026-04-27 11:19:14.019305+00:00,2026-04-27 11:19:14.019305+00:00,2026-04-27 11:24:14.019305+00:00,Default resource profile 1_629
630,case[126],A,2026-04-27 11:56:01.070704+00:00,2026-04-27 11:56:01.070704+00:00,2026-04-27 12:01:01.070704+00:00,Default resource profile 1_630
631,case[126],B,2026-04-27 12:01:01.070704+00:00,2026-04-27 12:01:01.070704+00:00,2026-04-27 12:06:01.070704+00:00,Default resource profile 1_631
632,case[126],C,2026-04-27 12:06:01.070704+00:00,2026-04-27 12:06:01.070704+00:00,2026-04-27 12:11:01.070704+00:00,Default resource profile 1_632
633,case[126],D,2026-04-27 12:11:01.070704+00:00,2026-04-27 12:11:01.070704+00:00,2026-04-27 12:16:01.070704+00:00,Default resource profile 1_633
634,case[126],E,2026-04-27 12:16:01.070704+00:00,2026-04-27 12:16:01.070704+00:00,2026-04-27 12:21:01.070704+00:00,Default resource profile 1_634
635,case[127],A,2026-04-27 12:36:31.068365+00:00,2026-04-27 12:36:31.068365+00:00,2026-04-27 12:41:31.068365+00:00,Default resource profile 1_635
636,case[127],B,2026-04-27 12:41:31.068365+00:00,2026-04-27 12:41:31.068365+00:00,2026-04-27 12:46:31.068365+00:00,Default resource profile 1_636
637,case[127],C,2026-04-27 12:46:31.068365+00:00,2026-04-27 12:46:31.068365+00:00,2026-04-27 12:51:31.068365+00:00,Default resource profile 1_637
638,case[127],D,2026-04-27 12:51:31.068365+00:00,2026-04-27 12:51:31.068365+00:00,2026-04-27 12:56:31.068365+00:00,Default resource profile 1_638
639,case[127],E,2026-04-27 12:56:31.068365+00:00,2026-04-27 12:56:31.068365+00:00,2026-04-27 13:01:31.068365+00:00,Default resource profile 1_639
640,case[128],A,2026-04-27 13:07:15.188685+00:00,2026-04-27 13:07:15.188685+00:00,2026-04-27 13:12:15.188685+00:00,Default resource profile 1_640
641,case[129],A,2026-04-27 13:09:05.847832+00:00,2026-04-27 13:09:05.847832+00:00,2026-04-27 13:14:05.847832+00:00,Default resource profile 1_641
642,case[128],B,2026-04-27 13:12:15.188685+00:00,2026-04-27 13:12:15.188685+00:00,2026-04-27 13:17:15.188685+00:00,Default resource profile 1_642
643,case[129],B,2026-04-27 13:14:05.847832+00:00,2026-04-27 13:14:05.847832+00:00,2026-04-27 13:19:05.847832+00:00,Default resource profile 1_643
644,case[128],C,2026-04-27 13:17:15.188685+00:00,2026-04-27 13:17:15.188685+00:00,2026-04-27 13:22:15.188685+00:00,Default resource profile 1_644
645,case[129],C,2026-04-27 13:19:05.847832+00:00,2026-04-27 13:19:05.847832+00:00,2026-04-27 13:24:05.847832+00:00,Default resource profile 1_645
646,case[128],D,2026-04-27 13:22:15.188685+00:00,2026-04-27 13:22:15.188685+00:00,2026-04-27 13:27:15.188685+00:00,Default resource profile 1_646
647,case[129],D,2026-04-27 13:24:05.847832+00:00,2026-04-27 13:24:05.847832+00:00,2026-04-27 13:29:05.847832+00:00,Default resource profile 1_647
648,case[128],E,2026-04-27 13:27:15.188685+00:00,2026-04-27 13:27:15.188685+00:00,2026-04-27 13:32:15.188685+00:00,Default resource profile 1_648
649,case[129],E,2026-04-27 13:29:05.847832+00:00,2026-04-27 13:29:05.847832+00:00,2026-04-27 13:34:05.847832+00:00,Default resource profile 1_649
650,case[130],A,2026-04-27 13:52:41.939088+00:00,2026-04-27 13:52:41.939088+00:00,2026-04-27 13:57:41.939088+00:00,Default resource profile 1_650
651,case[130],B,2026-04-27 13:57:41.939088+00:00,2026-04-27 13:57:41.939088+00:00,2026-04-27 14:02:41.939088+00:00,Default resource profile 1_651
652,case[130],C,2026-04-27 14:02:41.939088+00:00,2026-04-27 14:02:41.939088+00:00,2026-04-27 14:07:41.939088+00:00,Default resource profile 1_652
653,case[130],D,2026-04-27 14:07:41.939088+00:00,2026-04-27 14:07:41.939088+00:00,2026-04-27 14:12:41.939088+00:00,Default resource profile 1_653
654,case[130],E,2026-04-27 14:12:41.939088+00:00,2026-04-27 14:12:41.939088+00:00,2026-04-27 14:17:41.939088+00:00,Default resource profile 1_654
655,case[131],A,2026-04-27 14:31:43.094252+00:00,2026-04-27 14:31:43.094252+00:00,2026-04-27 14:36:43.094252+00:00,Default resource profile 1_655
656,case[131],B,2026-04-27 14:36:43.094252+00:00,2026-04-27 14:36:43.094252+00:00,2026-04-27 14:41:43.094252+00:00,Default resource profile 1_656
657,case[131],C,2026-04-27 14:41:43.094252+00:00,2026-04-27 14:41:43.094252+00:00,2026-04-27 14:46:43.094252+00:00,Default resource profile 1_657
658,case[131],D,2026-04-27 14:46:43.094252+00:00,2026-04-27 14:46:43.094252+00:00,2026-04-27 14:51:43.094252+00:00,Default resource profile 1_658
659,case[131],E,2026-04-27 14:51:43.094252+00:00,2026-04-27 14:51:43.094252+00:00,2026-04-27 14:56:43.094252+00:00,Default resource profile 1_659
660,case[132],A,2026-04-27 14:54:57.810262+00:00,2026-04-27 14:54:57.810262+00:00,2026-04-27 14:59:57.810262+00:00,Default resource profile 1_660
661,case[132],B,2026-04-27 14:59:57.810262+00:00,2026-04-27 14:59:57.810262+00:00,2026-04-27 15:04:57.810262+00:00,Default resource profile 1_661
662,case[132],C,2026-04-27 15:04:57.810262+00:00,2026-04-27 15:04:57.810262+00:00,2026-04-27 15:09:57.810262+00:00,Default resource profile 1_662
663,case[132],D,2026-04-27 15:09:57.810262+00:00,2026-04-27 15:09:57.810262+00:00,2026-04-27 15:14:57.810262+00:00,Default resource profile 1_663
664,case[133],A,2026-04-27 15:13:31.908143+00:00,2026-04-27 15:13:31.908143+00:00,2026-04-27 15:18:31.908143+00:00,Default resource profile 1_664
665,case[132],E,2026-04-27 15:14:57.810262+00:00,2026-04-27 15:14:57.810262+00:00,2026-04-27 15:19:57.810262+00:00,Default resource profile 1_665
666,case[133],B,2026-04-27 15:18:31.908143+00:00,2026-04-27 15:18:31.908143+00:00,2026-04-27 15:23:31.908143+00:00,Default resource profile 1_666
667,case[133],C,2026-04-27 15:23:31.908143+00:00,2026-04-27 15:23:31.908143+00:00,2026-04-27 15:28:31.908143+00:00,Default resource profile 1_667
668,case[133],D,2026-04-27 15:28:31.908143+00:00,2026-04-27 15:28:31.908143+00:00,2026-04-27 15:33:31.908143+00:00,Default resource profile 1_668
669,case[133],E,2026-04-27 15:33:31.908143+00:00,2026-04-27 15:33:31.908143+00:00,2026-04-27 15:38:31.908143+00:00,Default resource profile 1_669
670,case[134],A,2026-04-27 15:46:08.495596+00:00,2026-04-27 15:46:08.495596+00:00,2026-04-27 15:51:08.495596+00:00,Default resource profile 1_670
671,case[134],B,2026-04-27 15:51:08.495596+00:00,2026-04-27 15:51:08.495596+00:00,2026-04-27 15:56:08.495596+00:00,Default resource profile 1_671
672,case[134],C,2026-04-27 15:56:08.495596+00:00,2026-04-27 15:56:08.495596+00:00,2026-04-27 16:01:08.495596+00:00,Default resource profile 1_672
673,case[134],D,2026-04-27 16:01:08.495596+00:00,2026-04-27 16:01:08.495596+00:00,2026-04-27 16:06:08.495596+00:00,Default resource profile 1_673
674,case[135],A,2026-04-27 16:03:04.773539+00:00,2026-04-27 16:03:04.773539+00:00,2026-04-27 16:08:04.773539+00:00,Default resource profile 1_674
675,case[134],E,2026-04-27 16:06:08.495596+00:00,2026-04-27 16:06:08.495596+00:00,2026-04-27 16:11:08.495596+00:00,Default resource profile 1_675
676,case[135],B,2026-04-27 16:08:04.773539+00:00,2026-04-27 16:08:04.773539+00:00,2026-04-27 16:13:04.773539+00:00,Default resource profile 1_676
677,case[135],C,2026-04-27 16:13:04.773539+00:00,2026-04-27 16:13:04.773539+00:00,2026-04-27 16:18:04.773539+00:00,Default resource profile 1_677
678,case[135],D,2026-04-27 16:18:04.773539+00:00,2026-04-27 16:18:04.773539+00:00,2026-04-27 16:23:04.773539+00:00,Default resource profile 1_678
